Date,Order ID,Product,City,Discount,Shipping Cost,Sales
10-11-2021,ORD11048,PROD6,Surat,3,90,2820
10-11-2021,ORD11049,PROD8,Surat,15,100,2305.5
10-11-2021,ORD11050,PROD6,Mumbai,15,120,2430
11-11-2021,ORD11051,PROD6,Mumbai,0,120,2880
11-11-2021,ORD11052,PROD6,Hyderabad,12,110,2380
11-11-2021,ORD11053,PROD9,Pune,10,155,3895
11-11-2021,ORD11054,PROD2,Hyderabad,0,105,2245
11-11-2021,ORD11055,PROD1,Hyderabad,0,100,1750
12-11-2021,ORD11056,PROD3,Pune,30,138,1822
12-11-2021,ORD11057,PROD3,Mumbai,10,118,2402
12-11-2021,ORD11058,PROD6,Surat,20,90,2310
13-11-2021,ORD11059,PROD3,Surat,30,88,1872
13-11-2021,ORD11060,PROD6,Pune,0,140,2860
13-11-2021,ORD11061,PROD6,Surat,20,90,2310
14-11-2021,ORD11062,PROD7,Mumbai,12,116,2172
14-11-2021,ORD11063,PROD3,Pune,20,138,2102
15-11-2021,ORD11064,PROD6,Mumbai,0,120,2880
15-11-2021,ORD11065,PROD3,Pune,0,138,2662
15-11-2021,ORD11066,PROD9,Pune,12,155,3805
15-11-2021,ORD11067,PROD8,Surat,15,100,2305.5
15-11-2021,ORD11068,PROD6,Surat,15,90,2460
15-11-2021,ORD11069,PROD2,Mumbai,30,115,1635
16-11-2021,ORD11070,PROD3,Pune,5,138,2522
16-11-2021,ORD11071,PROD8,Surat,15,100,2305.5
16-11-2021,ORD11072,PROD3,Surat,0,88,2712
16-11-2021,ORD11073,PROD6,Pune,25,140,2110
16-11-2021,ORD11074,PROD3,Pune,15,138,2242
17-11-2021,ORD11075,PROD7,Surat,25,86,1864
17-11-2021,ORD11076,PROD1,Mumbai,0,110,1890
17-11-2021,ORD11077,PROD3,Pune,0,138,2662
18-11-2021,ORD11078,PROD6,Surat,5,90,2760
18-11-2021,ORD11079,PROD6,Hyderabad,0,110,2740
18-11-2021,ORD11080,PROD5,Pune,12,132,1804
20-11-2021,ORD11081,PROD2,Surat,25,85,1790
20-11-2021,ORD11082,PROD1,Mumbai,12,110,1650
20-11-2021,ORD11083,PROD3,Pune,0,138,2662
20-11-2021,ORD11084,PROD6,Surat,0,90,2910
21-11-2021,ORD11085,PROD9,Surat,20,105,3495
21-11-2021,ORD11086,PROD3,Surat,10,88,2432
22-11-2021,ORD11087,PROD6,Mumbai,0,120,2880
22-11-2021,ORD11088,PROD3,Chennai,15,168,2062
23-11-2021,ORD11089,PROD6,Surat,15,90,2460
24-11-2021,ORD11090,PROD7,Chennai,5,166,2154
24-11-2021,ORD11091,PROD8,Pune,0,150,2680
25-11-2021,ORD11092,PROD3,Mumbai,0,118,2682
25-11-2021,ORD11093,PROD9,Mumbai,0,135,4365
26-11-2021,ORD11094,PROD7,Hyderabad,15,106,1954
26-11-2021,ORD11095,PROD9,Pune,0,155,4345
26-11-2021,ORD11096,PROD9,Surat,0,105,4395
26-11-2021,ORD11097,PROD6,Surat,0,90,2910
26-11-2021,ORD11098,PROD2,Mumbai,3,115,2310
27-11-2021,ORD11099,PROD9,Surat,0,105,4395
27-11-2021,ORD11100,PROD7,Mumbai,0,116,2484
27-11-2021,ORD11101,PROD2,Pune,15,135,1990
27-11-2021,ORD11102,PROD1,Surat,5,80,1820
27-11-2021,ORD11103,PROD7,Surat,0,86,2514
27-11-2021,ORD11104,PROD9,Pune,15,155,3670
28-11-2021,ORD11105,PROD6,Mumbai,30,120,1980
28-11-2021,ORD11106,PROD6,Mumbai,15,120,2430
28-11-2021,ORD11107,PROD9,Surat,12,105,3855
29-11-2021,ORD11108,PROD3,Pune,15,138,2242
30-11-2021,ORD11109,PROD6,Surat,30,90,2010
30-11-2021,ORD11110,PROD6,Mumbai,0,120,2880
01-12-2021,ORD11111,PROD1,Mumbai,0,110,1890
01-12-2021,ORD11112,PROD7,Hyderabad,20,106,1824
01-12-2021,ORD11113,PROD1,Surat,0,80,1920
01-12-2021,ORD11114,PROD8,Pune,15,150,2255.5
02-12-2021,ORD11115,PROD2,Mumbai,0,115,2385
02-12-2021,ORD11116,PROD8,Surat,0,100,2730
02-12-2021,ORD11117,PROD9,Pune,0,155,4345
03-12-2021,ORD11118,PROD1,Surat,15,80,1620
03-12-2021,ORD11119,PROD8,Mumbai,20,130,2134
03-12-2021,ORD11120,PROD5,Surat,3,82,2052
03-12-2021,ORD11121,PROD6,Pune,15,140,2410
03-12-2021,ORD11122,PROD6,Surat,0,90,2910
04-12-2021,ORD11123,PROD2,Surat,15,85,2040
04-12-2021,ORD11124,PROD1,Pune,15,130,1570
04-12-2021,ORD11125,PROD6,Surat,0,90,2910
04-12-2021,ORD11126,PROD3,Pune,15,138,2242
04-12-2021,ORD11127,PROD9,Pune,12,155,3805
04-12-2021,ORD11128,PROD9,Mumbai,30,135,3015
04-12-2021,ORD11129,PROD6,Mumbai,15,120,2430
05-12-2021,ORD11130,PROD8,Pune,15,150,2255.5
05-12-2021,ORD11131,PROD2,Pune,15,135,1990
05-12-2021,ORD11132,PROD3,Surat,0,88,2712
05-12-2021,ORD11133,PROD9,Mumbai,0,135,4365
05-12-2021,ORD11134,PROD3,Surat,15,88,2292
05-12-2021,ORD11135,PROD3,Mumbai,0,118,2682
05-12-2021,ORD11136,PROD6,Pune,0,140,2860
05-12-2021,ORD11137,PROD7,Surat,2,86,2462
05-12-2021,ORD11138,PROD7,Pune,15,136,2074
06-12-2021,ORD11139,PROD1,Mumbai,15,110,1590
06-12-2021,ORD11140,PROD7,Pune,0,136,2464
06-12-2021,ORD11141,PROD5,Surat,0,82,2118
06-12-2021,ORD11142,PROD8,Mumbai,15,130,2275.5
07-12-2021,ORD11143,PROD6,Mumbai,0,120,2880
07-12-2021,ORD11144,PROD6,Surat,0,90,2910
07-12-2021,ORD11145,PROD6,Hyderabad,0,110,2740
07-12-2021,ORD11146,PROD8,Mumbai,15,130,2275.5
07-12-2021,ORD11147,PROD3,Pune,30,138,1822
08-12-2021,ORD11148,PROD1,Pune,25,130,1370
08-12-2021,ORD11149,PROD8,Surat,5,100,2588.5
09-12-2021,ORD11150,PROD3,Mumbai,15,118,2262
09-12-2021,ORD11151,PROD2,Surat,15,85,2040
09-12-2021,ORD11152,PROD3,Surat,2,88,2656
09-12-2021,ORD11153,PROD6,Mumbai,5,120,2730
09-12-2021,ORD11154,PROD6,Mumbai,15,120,2430
09-12-2021,ORD11155,PROD8,Surat,25,100,2022.5
10-12-2021,ORD11156,PROD7,Mumbai,0,116,2484
10-12-2021,ORD11157,PROD2,Chennai,3,165,2110
11-12-2021,ORD11158,PROD8,Mumbai,5,130,2558.5
12-12-2021,ORD11159,PROD8,Pune,30,150,1831
12-12-2021,ORD11160,PROD9,Surat,30,105,3045
12-12-2021,ORD11161,PROD5,Surat,15,82,1788
13-12-2021,ORD11162,PROD7,Chennai,25,166,1634
14-12-2021,ORD11163,PROD6,Pune,20,140,2260
14-12-2021,ORD11164,PROD7,Surat,10,86,2254
15-12-2021,ORD11165,PROD9,Hyderabad,12,125,3685
15-12-2021,ORD11166,PROD2,Pune,15,135,1990
15-12-2021,ORD11167,PROD2,Surat,0,85,2415
15-12-2021,ORD11168,PROD3,Mumbai,0,118,2682
15-12-2021,ORD11169,PROD8,Hyderabad,20,120,1994
15-12-2021,ORD11170,PROD1,Mumbai,10,110,1690
16-12-2021,ORD11171,PROD1,Surat,0,80,1920
16-12-2021,ORD11172,PROD3,Surat,0,88,2712
16-12-2021,ORD11173,PROD8,Mumbai,12,130,2360.4
16-12-2021,ORD11174,PROD6,Mumbai,0,120,2880
17-12-2021,ORD11175,PROD7,Surat,0,86,2514
17-12-2021,ORD11176,PROD6,Surat,12,90,2550
17-12-2021,ORD11177,PROD2,Mumbai,15,115,2010
17-12-2021,ORD11178,PROD9,Surat,0,105,4395
17-12-2021,ORD11179,PROD9,Surat,3,105,4260
17-12-2021,ORD11180,PROD1,Mumbai,12,110,1650
18-12-2021,ORD11181,PROD1,Mumbai,20,110,1490
18-12-2021,ORD11182,PROD7,Chennai,0,166,2284
19-12-2021,ORD11183,PROD6,Pune,0,140,2860
20-12-2021,ORD11184,PROD9,Surat,15,105,3720
20-12-2021,ORD11185,PROD2,Hyderabad,25,105,1620
20-12-2021,ORD11186,PROD8,Surat,0,100,2730
20-12-2021,ORD11187,PROD7,Pune,0,136,2464
21-12-2021,ORD11188,PROD6,Surat,20,90,2310
21-12-2021,ORD11189,PROD6,Pune,25,140,2110
21-12-2021,ORD11190,PROD8,Surat,0,100,2730
22-12-2021,ORD11191,PROD1,Hyderabad,25,100,1250
22-12-2021,ORD11192,PROD8,Surat,25,100,2022.5
22-12-2021,ORD11193,PROD3,Surat,30,88,1872
23-12-2021,ORD11194,PROD7,Mumbai,0,116,2484
23-12-2021,ORD11195,PROD2,Pune,25,135,1740
23-12-2021,ORD11196,PROD8,Surat,0,100,2730
23-12-2021,ORD11197,PROD8,Surat,30,100,1881
24-12-2021,ORD11198,PROD7,Pune,0,136,2464
24-12-2021,ORD11199,PROD7,Surat,20,86,1994
24-12-2021,ORD11200,PROD7,Mumbai,30,116,1704
25-12-2021,ORD11201,PROD7,Surat,0,86,2514
25-12-2021,ORD11202,PROD9,Pune,30,155,2995
25-12-2021,ORD11203,PROD9,Surat,2,105,4305
25-12-2021,ORD11204,PROD2,Surat,30,85,1665
26-12-2021,ORD11205,PROD6,Pune,0,140,2860
26-12-2021,ORD11206,PROD7,Hyderabad,0,106,2344
26-12-2021,ORD11207,PROD7,Mumbai,20,116,1964
26-12-2021,ORD11208,PROD3,Hyderabad,0,108,2542
26-12-2021,ORD11209,PROD3,Mumbai,0,118,2682
27-12-2021,ORD11210,PROD6,Surat,0,90,2910
27-12-2021,ORD11211,PROD7,Hyderabad,30,106,1564
27-12-2021,ORD11212,PROD8,Mumbai,0,130,2700
27-12-2021,ORD11213,PROD2,Surat,0,85,2415
27-12-2021,ORD11214,PROD6,Pune,0,140,2860
28-12-2021,ORD11215,PROD1,Mumbai,15,110,1590
28-12-2021,ORD11216,PROD7,Mumbai,10,116,2224
29-12-2021,ORD11217,PROD7,Surat,10,86,2254
29-12-2021,ORD11218,PROD6,Hyderabad,0,110,2740
29-12-2021,ORD11219,PROD1,Surat,0,80,1920
29-12-2021,ORD11220,PROD2,Pune,0,135,2365
29-12-2021,ORD11221,PROD1,Pune,12,130,1630
29-12-2021,ORD11222,PROD1,Mumbai,3,110,1830
30-12-2021,ORD11223,PROD6,Mumbai,0,120,2880
30-12-2021,ORD11224,PROD3,Surat,0,88,2712
30-12-2021,ORD11225,PROD1,Pune,15,130,1570
31-12-2021,ORD11226,PROD8,Pune,15,150,2255.5
31-12-2021,ORD11227,PROD7,Surat,0,86,2514
31-12-2021,ORD11228,PROD6,Pune,15,140,2410
31-12-2021,ORD11229,PROD7,Pune,0,136,2464
31-12-2021,ORD11230,PROD6,Surat,0,90,2910
31-12-2021,ORD11231,PROD2,Pune,0,135,2365
01-01-2022,ORD11232,PROD6,Surat,0,90,2910
01-01-2022,ORD11233,PROD6,Pune,0,140,2860
01-01-2022,ORD11234,PROD8,Pune,15,150,2255.5
01-01-2022,ORD11235,PROD3,Mumbai,15,118,2262
01-01-2022,ORD11236,PROD7,Surat,0,86,2514
01-01-2022,ORD11237,PROD6,Mumbai,0,120,2880
02-01-2022,ORD11238,PROD6,Pune,15,140,2410
02-01-2022,ORD11239,PROD3,Mumbai,20,118,2122
02-01-2022,ORD11240,PROD6,Mumbai,0,120,2880
02-01-2022,ORD11241,PROD6,Hyderabad,0,110,2740
02-01-2022,ORD11242,PROD7,Pune,15,136,2074
02-01-2022,ORD11243,PROD6,Hyderabad,0,110,2740
02-01-2022,ORD11244,PROD7,Mumbai,0,116,2484
03-01-2022,ORD11245,PROD7,Surat,12,86,2202
03-01-2022,ORD11246,PROD2,Pune,0,135,2365
03-01-2022,ORD11247,PROD6,Mumbai,15,120,2430
03-01-2022,ORD11248,PROD3,Pune,30,138,1822
03-01-2022,ORD11249,PROD1,Surat,0,80,1920
04-01-2022,ORD11250,PROD9,Surat,12,105,3855
04-01-2022,ORD11251,PROD3,Surat,25,88,2012
04-01-2022,ORD11252,PROD8,Mumbai,20,130,2134
04-01-2022,ORD11253,PROD8,Hyderabad,0,120,2560
04-01-2022,ORD11254,PROD3,Surat,15,88,2292
04-01-2022,ORD11255,PROD7,Pune,20,136,1944
05-01-2022,ORD11256,PROD2,Mumbai,0,115,2385
05-01-2022,ORD11257,PROD6,Surat,15,90,2460
05-01-2022,ORD11258,PROD6,Pune,12,140,2500
05-01-2022,ORD11259,PROD9,Surat,15,105,3720
05-01-2022,ORD11260,PROD9,Hyderabad,20,125,3325
05-01-2022,ORD11261,PROD9,Hyderabad,15,125,3550
05-01-2022,ORD11262,PROD9,Surat,12,105,3855
06-01-2022,ORD11263,PROD6,Pune,15,140,2410
06-01-2022,ORD11264,PROD3,Pune,20,138,2102
06-01-2022,ORD11265,PROD6,Mumbai,20,120,2280
06-01-2022,ORD11266,PROD6,Surat,20,90,2310
07-01-2022,ORD11267,PROD8,Mumbai,15,130,2275.5
07-01-2022,ORD11268,PROD8,Surat,0,100,2730
07-01-2022,ORD11269,PROD7,Surat,20,86,1994
07-01-2022,ORD11270,PROD8,Surat,3,100,2645.1
07-01-2022,ORD11271,PROD6,Pune,15,140,2410
08-01-2022,ORD11272,PROD8,Mumbai,20,130,2134
08-01-2022,ORD11273,PROD6,Surat,0,90,2910
08-01-2022,ORD11274,PROD1,Pune,5,130,1770
08-01-2022,ORD11275,PROD6,Surat,15,90,2460
08-01-2022,ORD11276,PROD6,Mumbai,0,120,2880
08-01-2022,ORD11277,PROD8,Surat,10,100,2447
09-01-2022,ORD11278,PROD3,Pune,20,138,2102
09-01-2022,ORD11279,PROD3,Hyderabad,0,108,2542
09-01-2022,ORD11280,PROD8,Surat,25,100,2022.5
09-01-2022,ORD11281,PROD2,Mumbai,15,115,2010
09-01-2022,ORD11282,PROD7,Mumbai,15,116,2094
09-01-2022,ORD11283,PROD6,Mumbai,0,120,2880
10-01-2022,ORD11284,PROD9,Surat,15,105,3720
10-01-2022,ORD11285,PROD3,Pune,15,138,2242
10-01-2022,ORD11286,PROD7,Surat,0,86,2514
10-01-2022,ORD11287,PROD7,Surat,30,86,1734
11-01-2022,ORD11288,PROD6,Surat,12,90,2550
11-01-2022,ORD11289,PROD6,Surat,30,90,2010
11-01-2022,ORD11290,PROD1,Pune,15,130,1570
11-01-2022,ORD11291,PROD8,Chennai,0,180,2500
11-01-2022,ORD11292,PROD3,Pune,0,138,2662
12-01-2022,ORD11293,PROD9,Pune,5,155,4120
12-01-2022,ORD11294,PROD7,Surat,0,86,2514
12-01-2022,ORD11295,PROD7,Mumbai,0,116,2484
12-01-2022,ORD11296,PROD6,Surat,0,90,2910
12-01-2022,ORD11297,PROD6,Mumbai,12,120,2520
13-01-2022,ORD11298,PROD8,Pune,30,150,1831
13-01-2022,ORD11299,PROD1,Surat,0,80,1920
13-01-2022,ORD11300,PROD7,Surat,0,86,2514
13-01-2022,ORD11301,PROD7,Surat,15,86,2124
14-01-2022,ORD11302,PROD8,Hyderabad,12,120,2220.4
14-01-2022,ORD11303,PROD8,Surat,12,100,2390.4
14-01-2022,ORD11304,PROD8,Mumbai,3,130,2615.1
14-01-2022,ORD11305,PROD6,Pune,30,140,1960
14-01-2022,ORD11306,PROD8,Pune,0,150,2680
14-01-2022,ORD11307,PROD7,Pune,0,136,2464
14-01-2022,ORD11308,PROD3,Surat,0,88,2712
15-01-2022,ORD11309,PROD6,Mumbai,12,120,2520
15-01-2022,ORD11310,PROD8,Hyderabad,0,120,2560
15-01-2022,ORD11311,PROD6,Hyderabad,30,110,1840
16-01-2022,ORD11312,PROD6,Mumbai,0,120,2880
16-01-2022,ORD11313,PROD1,Pune,0,130,1870
16-01-2022,ORD11314,PROD7,Surat,0,86,2514
16-01-2022,ORD11315,PROD6,Mumbai,0,120,2880
16-01-2022,ORD11316,PROD7,Pune,12,136,2152
16-01-2022,ORD11317,PROD6,Surat,15,90,2460
17-01-2022,ORD11318,PROD8,Mumbai,0,130,2700
17-01-2022,ORD11319,PROD8,Surat,15,100,2305.5
18-01-2022,ORD11320,PROD9,Pune,5,155,4120
19-01-2022,ORD11321,PROD1,Mumbai,25,110,1390
19-01-2022,ORD11322,PROD8,Mumbai,15,130,2275.5
19-01-2022,ORD11323,PROD7,Mumbai,15,116,2094
19-01-2022,ORD11324,PROD8,Surat,0,100,2730
20-01-2022,ORD11325,PROD6,Mumbai,0,120,2880
20-01-2022,ORD11326,PROD1,Mumbai,0,110,1890
20-01-2022,ORD11327,PROD8,Pune,15,150,2255.5
20-01-2022,ORD11328,PROD9,Surat,2,105,4305
20-01-2022,ORD11329,PROD2,Mumbai,20,115,1885
20-01-2022,ORD11330,PROD3,Surat,0,88,2712
20-01-2022,ORD11331,PROD1,Mumbai,20,110,1490
21-01-2022,ORD11332,PROD3,Surat,15,88,2292
21-01-2022,ORD11333,PROD1,Hyderabad,0,100,1750
21-01-2022,ORD11334,PROD9,Mumbai,15,135,3690
21-01-2022,ORD11335,PROD6,Surat,10,90,2610
22-01-2022,ORD11336,PROD8,Pune,12,150,2340.4
22-01-2022,ORD11337,PROD7,Surat,12,86,2202
22-01-2022,ORD11338,PROD1,Surat,15,80,1620
22-01-2022,ORD11339,PROD8,Surat,0,100,2730
22-01-2022,ORD11340,PROD6,Surat,0,90,2910
23-01-2022,ORD11341,PROD7,Surat,30,86,1734
23-01-2022,ORD11342,PROD6,Pune,15,140,2410
23-01-2022,ORD11343,PROD8,Mumbai,12,130,2360.4
23-01-2022,ORD11344,PROD8,Pune,20,150,2114
23-01-2022,ORD11345,PROD6,Surat,0,90,2910
23-01-2022,ORD11346,PROD6,Surat,20,90,2310
23-01-2022,ORD11347,PROD7,Mumbai,30,116,1704
24-01-2022,ORD11348,PROD6,Pune,0,140,2860
24-01-2022,ORD11349,PROD8,Surat,10,100,2447
24-01-2022,ORD11350,PROD1,Surat,15,80,1620
25-01-2022,ORD11351,PROD7,Pune,15,136,2074
25-01-2022,ORD11352,PROD6,Surat,25,90,2160
25-01-2022,ORD11353,PROD9,Pune,0,155,4345
25-01-2022,ORD11354,PROD3,Surat,0,88,2712
25-01-2022,ORD11355,PROD6,Mumbai,25,120,2130
26-01-2022,ORD11356,PROD8,Hyderabad,10,120,2277
26-01-2022,ORD11357,PROD7,Mumbai,0,116,2484
26-01-2022,ORD11358,PROD5,Surat,30,82,1458
26-01-2022,ORD11359,PROD3,Pune,15,138,2242
26-01-2022,ORD11360,PROD6,Surat,12,90,2550
27-01-2022,ORD11361,PROD3,Mumbai,20,118,2122
28-01-2022,ORD11362,PROD3,Mumbai,30,118,1842
28-01-2022,ORD11363,PROD6,Pune,25,140,2110
29-01-2022,ORD11364,PROD7,Mumbai,25,116,1834
29-01-2022,ORD11365,PROD5,Pune,0,132,2068
29-01-2022,ORD11366,PROD9,Pune,25,155,3220
29-01-2022,ORD11367,PROD6,Surat,0,90,2910
29-01-2022,ORD11368,PROD3,Pune,0,138,2662
30-01-2022,ORD11369,PROD3,Mumbai,3,118,2598
30-01-2022,ORD11370,PROD6,Hyderabad,10,110,2440
30-01-2022,ORD11371,PROD6,Pune,10,140,2560
30-01-2022,ORD11372,PROD6,Surat,25,90,2160
30-01-2022,ORD11373,PROD6,Surat,0,90,2910
30-01-2022,ORD11374,PROD9,Mumbai,20,135,3465
31-01-2022,ORD11375,PROD2,Hyderabad,12,105,1945
31-01-2022,ORD11376,PROD1,Hyderabad,20,100,1350
31-01-2022,ORD11377,PROD3,Surat,0,88,2712
01-02-2022,ORD11378,PROD2,Surat,25,85,1790
01-02-2022,ORD11379,PROD6,Surat,0,90,2910
02-02-2022,ORD11380,PROD8,Chennai,0,180,2500
02-02-2022,ORD11381,PROD9,Mumbai,0,135,4365
02-02-2022,ORD11382,PROD6,Surat,0,90,2910
02-02-2022,ORD11383,PROD9,Mumbai,0,135,4365
02-02-2022,ORD11384,PROD7,Surat,20,86,1994
02-02-2022,ORD11385,PROD8,Surat,30,100,1881
03-02-2022,ORD11386,PROD2,Surat,12,85,2115
03-02-2022,ORD11387,PROD6,Mumbai,15,120,2430
03-02-2022,ORD11388,PROD6,Mumbai,15,120,2430
03-02-2022,ORD11389,PROD1,Pune,0,130,1870
03-02-2022,ORD11390,PROD6,Surat,2,90,2850
03-02-2022,ORD11391,PROD6,Chennai,0,170,2680
03-02-2022,ORD11392,PROD6,Surat,25,90,2160
03-02-2022,ORD11393,PROD6,Pune,0,140,2860
03-02-2022,ORD11394,PROD6,Pune,3,140,2770
03-02-2022,ORD11395,PROD6,Mumbai,0,120,2880
04-02-2022,ORD11396,PROD2,Chennai,20,165,1685
04-02-2022,ORD11397,PROD8,Hyderabad,15,120,2135.5
04-02-2022,ORD11398,PROD6,Pune,10,140,2560
04-02-2022,ORD11399,PROD8,Surat,15,100,2305.5
04-02-2022,ORD11400,PROD6,Mumbai,0,120,2880
05-02-2022,ORD11401,PROD6,Pune,5,140,2710
05-02-2022,ORD11402,PROD9,Chennai,25,185,3040
05-02-2022,ORD11403,PROD6,Surat,10,90,2610
06-02-2022,ORD11404,PROD3,Chennai,15,168,2062
06-02-2022,ORD11405,PROD7,Mumbai,10,116,2224
06-02-2022,ORD11406,PROD6,Pune,15,140,2410
06-02-2022,ORD11407,PROD1,Mumbai,0,110,1890
06-02-2022,ORD11408,PROD9,Surat,25,105,3270
07-02-2022,ORD11409,PROD3,Pune,0,138,2662
07-02-2022,ORD11410,PROD2,Surat,0,85,2415
07-02-2022,ORD11411,PROD9,Surat,0,105,4395
07-02-2022,ORD11412,PROD3,Mumbai,20,118,2122
07-02-2022,ORD11413,PROD3,Pune,0,138,2662
07-02-2022,ORD11414,PROD9,Surat,30,105,3045
08-02-2022,ORD11415,PROD9,Mumbai,12,135,3825
08-02-2022,ORD11416,PROD6,Pune,25,140,2110
08-02-2022,ORD11417,PROD1,Pune,0,130,1870
08-02-2022,ORD11418,PROD9,Surat,0,105,4395
08-02-2022,ORD11419,PROD9,Surat,0,105,4395
08-02-2022,ORD11420,PROD6,Surat,20,90,2310
08-02-2022,ORD11421,PROD5,Mumbai,0,112,2088
09-02-2022,ORD11422,PROD9,Surat,15,105,3720
09-02-2022,ORD11423,PROD1,Mumbai,0,110,1890
09-02-2022,ORD11424,PROD1,Pune,5,130,1770
09-02-2022,ORD11425,PROD6,Pune,0,140,2860
09-02-2022,ORD11426,PROD8,Mumbai,5,130,2558.5
09-02-2022,ORD11427,PROD3,Hyderabad,0,108,2542
09-02-2022,ORD11428,PROD6,Pune,5,140,2710
10-02-2022,ORD11429,PROD2,Surat,10,85,2165
10-02-2022,ORD11430,PROD3,Pune,30,138,1822
10-02-2022,ORD11431,PROD3,Mumbai,0,118,2682
10-02-2022,ORD11432,PROD3,Surat,0,88,2712
10-02-2022,ORD11433,PROD3,Pune,20,138,2102
10-02-2022,ORD11434,PROD7,Mumbai,0,116,2484
11-02-2022,ORD11435,PROD8,Mumbai,12,130,2360.4
11-02-2022,ORD11436,PROD8,Surat,15,100,2305.5
12-02-2022,ORD11437,PROD6,Pune,0,140,2860
12-02-2022,ORD11438,PROD9,Pune,12,155,3805
12-02-2022,ORD11439,PROD2,Surat,25,85,1790
12-02-2022,ORD11440,PROD1,Mumbai,15,110,1590
12-02-2022,ORD11441,PROD8,Surat,0,100,2730
13-02-2022,ORD11442,PROD8,Surat,15,100,2305.5
13-02-2022,ORD11443,PROD8,Pune,0,150,2680
13-02-2022,ORD11444,PROD8,Surat,0,100,2730
13-02-2022,ORD11445,PROD2,Mumbai,12,115,2085
13-02-2022,ORD11446,PROD1,Pune,12,130,1630
13-02-2022,ORD11447,PROD7,Mumbai,15,116,2094
13-02-2022,ORD11448,PROD1,Pune,30,130,1270
14-02-2022,ORD11449,PROD3,Pune,0,138,2662
14-02-2022,ORD11450,PROD6,Surat,15,90,2460
14-02-2022,ORD11451,PROD6,Mumbai,0,120,2880
14-02-2022,ORD11452,PROD9,Mumbai,2,135,4275
14-02-2022,ORD11453,PROD3,Chennai,20,168,1922
15-02-2022,ORD11454,PROD1,Mumbai,0,110,1890
15-02-2022,ORD11455,PROD7,Pune,5,136,2334
15-02-2022,ORD11456,PROD6,Surat,15,90,2460
15-02-2022,ORD11457,PROD9,Mumbai,0,135,4365
15-02-2022,ORD11458,PROD1,Surat,20,80,1520
15-02-2022,ORD11459,PROD3,Surat,25,88,2012
15-02-2022,ORD11460,PROD6,Hyderabad,0,110,2740
16-02-2022,ORD11461,PROD8,Surat,12,100,2390.4
16-02-2022,ORD11462,PROD8,Mumbai,0,130,2700
16-02-2022,ORD11463,PROD6,Hyderabad,0,110,2740
16-02-2022,ORD11464,PROD6,Surat,0,90,2910
16-02-2022,ORD11465,PROD6,Surat,20,90,2310
16-02-2022,ORD11466,PROD6,Mumbai,15,120,2430
16-02-2022,ORD11467,PROD7,Mumbai,12,116,2172
17-02-2022,ORD11468,PROD6,Hyderabad,5,110,2590
17-02-2022,ORD11469,PROD6,Chennai,3,170,2590
17-02-2022,ORD11470,PROD9,Pune,0,155,4345
17-02-2022,ORD11471,PROD6,Surat,0,90,2910
17-02-2022,ORD11472,PROD9,Mumbai,12,135,3825
17-02-2022,ORD11473,PROD6,Hyderabad,20,110,2140
18-02-2022,ORD11474,PROD6,Mumbai,15,120,2430
18-02-2022,ORD11475,PROD9,Mumbai,0,135,4365
18-02-2022,ORD11476,PROD8,Surat,0,100,2730
18-02-2022,ORD11477,PROD9,Hyderabad,15,125,3550
18-02-2022,ORD11478,PROD1,Surat,0,80,1920
19-02-2022,ORD11479,PROD6,Pune,0,140,2860
19-02-2022,ORD11480,PROD8,Surat,12,100,2390.4
19-02-2022,ORD11481,PROD2,Surat,12,85,2115
20-02-2022,ORD11482,PROD6,Surat,12,90,2550
20-02-2022,ORD11483,PROD3,Surat,0,88,2712
20-02-2022,ORD11484,PROD6,Pune,0,140,2860
20-02-2022,ORD11485,PROD9,Surat,25,105,3270
20-02-2022,ORD11486,PROD8,Surat,0,100,2730
21-02-2022,ORD11487,PROD1,Surat,25,80,1420
21-02-2022,ORD11488,PROD3,Mumbai,0,118,2682
21-02-2022,ORD11489,PROD6,Mumbai,0,120,2880
21-02-2022,ORD11490,PROD7,Mumbai,0,116,2484
22-02-2022,ORD11491,PROD3,Surat,0,88,2712
22-02-2022,ORD11492,PROD7,Surat,30,86,1734
22-02-2022,ORD11493,PROD7,Hyderabad,30,106,1564
22-02-2022,ORD11494,PROD8,Mumbai,0,130,2700
22-02-2022,ORD11495,PROD1,Pune,0,130,1870
22-02-2022,ORD11496,PROD7,Surat,2,86,2462
23-02-2022,ORD11497,PROD6,Pune,20,140,2260
23-02-2022,ORD11498,PROD6,Surat,30,90,2010
23-02-2022,ORD11499,PROD7,Mumbai,0,116,2484
23-02-2022,ORD11500,PROD8,Chennai,3,180,2415.1
23-02-2022,ORD11501,PROD2,Surat,5,85,2290
23-02-2022,ORD11502,PROD9,Pune,15,155,3670
23-02-2022,ORD11503,PROD9,Surat,15,105,3720
24-02-2022,ORD11504,PROD1,Surat,2,80,1880
24-02-2022,ORD11505,PROD6,Mumbai,15,120,2430
24-02-2022,ORD11506,PROD8,Hyderabad,0,120,2560
24-02-2022,ORD11507,PROD3,Surat,25,88,2012
25-02-2022,ORD11508,PROD7,Mumbai,0,116,2484
25-02-2022,ORD11509,PROD6,Mumbai,0,120,2880
25-02-2022,ORD11510,PROD2,Mumbai,2,115,2335
25-02-2022,ORD11511,PROD1,Surat,0,80,1920
25-02-2022,ORD11512,PROD3,Pune,15,138,2242
26-02-2022,ORD11513,PROD3,Surat,0,88,2712
